TouchArea,SmallestInscribedCircleRadius,MeanPairedDistance,MedianPairedDistance,MinPairedDistance,MaxPairedDistance,SDPairedDistance,MeanCentroidVertexDistance,MedianCentroidVertexDistance,MinCentroidVertexDistance,MaxCentroidVertexDistance,MeanCircleCenterVertexDistance,MedianAngleSuccessiveVertices,MinAngleSuccessiveVertices,MaxAngleSuccessiveVertices,class
-5841.0,77.16,123.81,118.68,98.43,154.32,28.3,71.25,76.68,51.35,85.71,77.16,2.06,1.72,2.51,Circle_5
-6028.0,77.52,125.44,124.45,96.94,154.94,29.01,72.32,75.51,53.5,87.93,77.52,2.12,1.67,2.49,Circle_5
-5927.0,77.28,124.45,120.07,98.73,154.55,28.16,71.64,76.63,52.12,86.19,77.28,2.07,1.72,2.5,Circle_5
-5729.5,76.85,122.91,117.55,97.49,153.68,28.48,70.71,76.32,50.58,85.22,76.85,2.05,1.72,2.51,Circle_5
-6001.0,77.13,124.74,119.81,100.21,154.21,27.33,71.82,76.95,52.72,85.78,77.13,2.06,1.74,2.49,Circle_5
-5647.5,77.15,122.57,116.42,97.08,154.2,29.05,70.47,76.63,49.64,85.14,77.15,2.04,1.71,2.53,Circle_5
-2028.0,40.17,68.98,66.6,64.62,75.71,5.91,39.82,41.34,35.73,42.37,40.17,2.04,1.99,2.26,Triangle_4
-2238.0,41.96,72.27,71.22,67.72,77.88,5.16,41.72,42.47,38.37,44.33,41.96,2.07,1.98,2.23,Triangle_4
-2293.5,42.44,73.15,74.25,67.42,77.78,5.27,42.24,41.74,39.53,45.44,42.44,2.12,1.96,2.2,Triangle_4
-2045.0,39.74,68.78,69.64,66.48,70.21,2.01,39.71,39.23,38.89,41.01,39.74,2.12,2.04,2.13,Triangle_4
-2140.0,41.34,70.96,72.11,63.56,77.2,6.89,40.97,40.55,37.3,45.07,41.34,2.13,1.91,2.25,Triangle_4
-2255.5,42.08,72.53,73.68,66.89,77.03,5.17,41.88,41.35,39.26,45.03,42.08,2.12,1.96,2.2,Triangle_4
-2173.5,40.92,70.86,70.61,70.18,71.78,0.83,40.91,41.06,40.37,41.3,40.92,2.09,2.08,2.12,Triangle_4
-2145.0,41.83,71.34,67.08,66.53,80.41,7.86,41.16,43.82,35.57,44.1,41.83,1.99,1.98,2.31,Triangle_4
-2201.5,41.78,71.82,70.66,66.53,78.26,5.95,41.46,42.31,37.58,44.48,41.78,2.07,1.97,2.25,Triangle_4
-2326.5,42.83,73.76,76.66,66.85,77.78,6.01,42.6,41.04,40.33,46.41,42.83,2.17,1.93,2.19,Triangle_4
-1984.5,39.14,67.74,67.18,66.41,69.63,1.69,39.11,39.45,38.0,39.88,39.14,2.08,2.06,2.14,Triangle_4
-1980.0,39.3,67.85,69.97,63.2,70.38,4.04,39.18,38.01,37.75,41.77,39.3,2.15,1.97,2.16,Triangle_4
-1784.0,51.98,74.09,68.18,54.78,99.3,22.84,42.25,48.39,24.59,53.77,51.98,2.02,1.59,2.67,Rectangle_3
-1722.5,54.67,74.96,70.58,52.35,101.95,25.09,42.7,48.64,23.69,55.79,54.67,2.09,1.49,2.7,Rectangle_3
-1622.5,53.98,72.83,64.08,55.0,99.4,23.46,41.27,49.11,22.06,52.65,53.98,1.94,1.63,2.71,Rectangle_3
-1526.0,56.11,72.64,65.44,52.17,100.32,24.87,41.1,48.64,20.93,53.72,56.11,2.01,1.53,2.74,Rectangle_3
-1726.0,52.19,73.64,69.43,52.35,99.16,23.69,42.03,47.52,24.24,54.33,52.19,2.08,1.52,2.68,Rectangle_3
-1409.0,53.72,70.21,67.36,46.39,96.9,25.37,39.96,45.39,21.05,53.44,53.72,2.15,1.39,2.74,Rectangle_3
-1917.5,51.19,75.43,71.59,55.01,99.7,22.59,43.18,48.08,26.59,54.88,51.19,2.07,1.57,2.64,Rectangle_3
-1913.5,49.81,74.25,66.22,59.08,97.45,20.41,42.42,48.98,26.36,51.93,49.81,1.94,1.72,2.62,Rectangle_3
-1887.0,54.44,76.7,70.04,56.82,103.25,23.92,43.68,50.41,24.96,55.68,54.44,2.01,1.6,2.68,Rectangle_3
-1979.0,58.11,79.94,74.03,57.25,108.56,26.16,45.5,52.33,25.23,58.93,58.11,2.05,1.53,2.7,Rectangle_3
-1691.0,56.02,75.2,70.33,52.35,102.93,25.64,42.76,49.13,23.04,56.11,56.02,2.08,1.48,2.72,Rectangle_3
-1609.5,58.55,75.23,69.38,52.17,104.14,26.47,42.61,49.8,21.67,56.37,58.55,2.07,1.47,2.75,Rectangle_3
-5033.0,78.16,118.77,103.81,98.29,154.21,30.81,67.94,78.95,43.58,81.28,78.16,1.9,1.79,2.59,Rectangle_5
-4882.5,82.69,120.5,108.52,93.05,159.93,35.01,68.75,79.37,41.22,85.67,82.69,1.97,1.67,2.64,Rectangle_5
-4981.5,79.9,119.4,101.02,100.72,156.47,32.1,68.19,81.0,42.45,81.12,79.9,1.84,1.83,2.61,Rectangle_5
-4140.5,83.76,114.94,99.01,89.81,156.02,35.87,65.19,78.18,35.58,81.8,83.76,1.89,1.69,2.7,Rectangle_5
-3934.0,87.6,115.09,99.49,87.56,158.24,37.84,65.05,78.54,33.48,83.14,87.6,1.91,1.64,2.73,Rectangle_5
-3917.5,83.66,112.9,96.14,88.53,154.03,35.82,63.92,77.37,34.05,80.34,83.66,1.87,1.7,2.71,Rectangle_5
-3098.0,91.07,108.17,90.24,82.28,151.98,38.15,60.58,75.71,27.35,78.68,91.07,1.85,1.64,2.79,Rectangle_5
-3471.0,86.31,109.9,89.82,87.64,152.23,36.68,61.88,77.2,30.41,78.03,86.31,1.79,1.74,2.75,Rectangle_5
-3119.5,89.68,107.73,86.15,86.01,151.03,37.5,60.35,76.73,27.54,76.79,89.68,1.75,1.75,2.78,Rectangle_5
-3503.0,85.83,109.98,89.69,88.14,152.12,36.5,61.97,77.3,30.71,77.89,85.83,1.79,1.75,2.74,Rectangle_5
-3436.5,89.5,111.04,91.42,87.0,154.69,37.87,62.39,77.92,29.67,79.59,89.5,1.82,1.7,2.76,Rectangle_5
-3407.0,88.9,110.46,91.26,86.28,153.84,37.65,62.08,77.39,29.59,79.27,88.9,1.82,1.7,2.76,Rectangle_5
-4948.0,62.98,107.97,107.17,97.8,118.93,10.59,62.33,63.19,55.73,68.06,62.98,2.09,1.93,2.27,Circle_4
-4972.5,63.32,108.36,105.72,98.86,120.51,11.06,62.55,64.47,55.15,68.01,63.32,2.06,1.94,2.28,Circle_4
-4565.5,61.32,104.31,97.29,97.08,118.56,12.34,60.18,64.55,51.34,64.65,61.32,1.98,1.98,2.32,Circle_4
-5123.0,65.08,110.61,105.8,100.09,125.94,13.58,63.82,67.13,54.33,69.99,65.08,2.03,1.93,2.33,Circle_4
-5259.0,65.21,111.5,107.71,102.31,124.47,11.55,64.35,66.93,56.42,69.7,65.21,2.04,1.95,2.29,Circle_4
-5214.0,65.25,111.27,105.91,102.4,125.5,12.45,64.2,67.7,55.43,69.48,65.25,2.02,1.96,2.31,Circle_4
-4788.5,64.83,108.34,99.02,97.87,128.14,17.16,62.44,68.47,49.83,69.02,64.83,1.95,1.93,2.4,Circle_4
-4842.0,65.61,109.39,106.28,92.18,129.71,18.96,63.08,66.12,50.29,72.84,65.61,2.06,1.81,2.41,Circle_4
-4388.0,63.28,104.6,96.33,91.59,125.88,18.58,60.24,65.99,46.54,68.2,63.28,1.97,1.88,2.43,Circle_4
-4357.0,62.67,103.94,94.26,93.09,124.48,17.8,59.87,66.2,46.67,66.75,62.67,1.94,1.92,2.42,Circle_4
-4303.0,62.09,103.18,95.85,90.52,123.17,17.51,59.45,64.58,46.66,67.1,62.09,1.98,1.88,2.42,Circle_4
-3963.5,63.3,101.55,89.19,88.89,126.59,21.68,58.35,66.58,41.75,66.71,63.3,1.89,1.89,2.5,Circle_4
-1959.0,48.1,73.86,68.66,57.58,95.34,19.41,42.35,47.26,27.83,51.95,48.1,2.01,1.69,2.58,Square_3
-1935.0,49.66,74.64,70.26,56.04,97.62,21.13,42.76,47.61,27.13,53.53,49.66,2.05,1.62,2.61,Square_3
-1964.5,49.92,75.38,73.5,54.23,98.41,22.15,43.29,46.96,27.89,55.01,49.92,2.12,1.55,2.61,Square_3
-1874.0,49.21,73.36,62.1,61.72,96.25,19.83,41.88,49.77,25.96,49.93,49.21,1.84,1.83,2.61,Square_3
-2007.5,50.24,75.52,64.01,63.89,98.66,20.04,43.15,51.13,27.13,51.18,50.24,1.84,1.84,2.6,Square_3
-1765.0,53.01,74.26,66.03,56.61,100.12,22.89,42.22,49.55,23.82,53.3,53.01,1.96,1.65,2.68,Square_3
-1535.0,56.86,73.2,66.48,51.87,101.24,25.36,41.42,48.83,21.0,54.42,56.86,2.03,1.5,2.75,Square_3
-1414.0,56.0,71.02,65.12,49.34,98.6,25.16,40.17,47.23,20.07,53.22,56.0,2.06,1.47,2.76,Square_3
-1469.0,50.57,69.35,65.95,47.76,94.34,23.48,39.54,44.74,22.01,51.87,50.57,2.11,1.47,2.71,Square_3
-1485.0,52.47,70.59,67.08,48.09,96.61,24.45,40.2,45.69,21.84,53.08,52.47,2.12,1.44,2.72,Square_3
-1597.5,50.36,70.83,65.8,51.24,95.44,22.52,40.37,46.12,23.1,51.91,50.36,2.05,1.55,2.68,Square_3
-1491.0,49.71,68.85,62.24,51.09,93.23,21.84,39.15,45.62,21.8,50.02,49.71,1.99,1.6,2.69,Square_3
-5015.0,67.78,111.94,103.83,97.08,134.89,20.17,64.47,70.29,49.68,73.43,67.78,1.98,1.86,2.44,Square_4
-4776.5,65.44,108.71,99.46,96.8,129.87,18.37,62.63,68.78,49.06,70.04,65.44,1.96,1.91,2.42,Square_4
-3363.5,62.82,96.56,88.12,77.03,124.52,24.85,55.33,62.46,36.35,67.17,62.82,1.98,1.73,2.58,Square_4
-4099.5,62.28,101.9,93.92,87.46,124.33,19.69,58.65,64.46,44.08,67.42,62.28,1.97,1.85,2.46,Square_4
-3887.5,61.86,100.03,89.05,87.32,123.71,20.53,57.51,64.92,41.91,65.7,61.86,1.91,1.88,2.49,Square_4
-3310.5,63.98,96.67,83.29,80.78,125.92,25.37,55.26,64.83,35.07,65.88,63.98,1.87,1.81,2.6,Square_4
-3411.0,65.95,98.84,89.05,78.1,129.38,27.0,56.51,64.76,35.47,69.31,65.95,1.96,1.71,2.61,Square_4
-3113.0,64.84,95.39,82.39,77.78,125.99,26.6,54.41,64.17,33.0,66.06,64.84,1.88,1.77,2.63,Square_4
-3502.5,67.46,100.56,90.92,78.75,132.0,27.91,57.48,65.82,35.76,70.85,67.46,1.97,1.7,2.62,Square_4
-3265.0,66.9,98.09,87.92,76.55,129.81,28.05,55.98,64.71,33.88,69.36,66.9,1.96,1.69,2.64,Square_4
-3404.0,65.13,98.27,88.36,78.31,128.14,26.35,56.21,64.38,35.69,68.58,65.13,1.95,1.73,2.6,Square_4
-3154.0,65.16,95.94,82.39,78.77,126.67,26.67,54.73,64.73,33.23,66.22,65.16,1.87,1.78,2.63,Square_4
-6737.5,77.59,129.05,120.5,112.81,153.84,21.81,74.36,80.46,58.52,84.1,77.59,1.99,1.88,2.42,Square_5
-6100.5,75.57,123.99,112.22,109.0,150.75,23.23,71.37,79.32,53.98,80.8,75.57,1.94,1.89,2.45,Square_5
-6022.0,77.16,124.6,110.05,109.44,154.3,25.73,71.63,81.28,52.04,81.56,77.16,1.9,1.89,2.49,Square_5
-5851.0,75.87,122.7,108.85,107.52,151.73,25.15,70.54,79.8,51.42,80.4,75.87,1.91,1.89,2.49,Square_5
-5535.5,75.62,120.83,114.93,96.34,151.21,27.91,69.5,75.34,49.57,83.58,75.62,2.04,1.73,2.52,Square_5
-8208.5,84.44,141.71,138.84,120.35,165.92,22.92,81.75,84.82,66.66,93.77,84.44,2.08,1.83,2.38,Square_5
-6268.0,77.07,126.01,113.53,110.6,153.88,24.19,72.5,80.92,54.33,82.26,77.07,1.93,1.89,2.46,Square_5
-6126.0,76.57,124.82,110.86,110.63,152.98,24.38,71.81,80.96,53.39,81.07,76.57,1.91,1.9,2.47,Square_5
-6010.5,76.42,124.07,113.22,106.23,152.76,25.09,71.36,79.18,52.57,82.34,76.42,1.96,1.84,2.48,Square_5
-5456.5,77.67,121.4,108.47,101.02,154.72,29.09,69.62,79.25,47.14,82.46,77.67,1.93,1.8,2.55,Square_5
-5290.0,79.1,121.25,109.66,97.45,156.63,31.24,69.44,78.9,45.35,84.07,79.1,1.96,1.74,2.58,Square_5
-5101.5,81.47,121.45,110.79,94.11,159.45,33.95,69.44,79.09,43.25,85.99,81.47,1.99,1.68,2.62,Square_5
-2822.0,48.08,81.96,80.8,72.8,92.27,9.78,47.3,48.42,41.02,52.48,48.08,2.08,1.9,2.31,Triangle_5
-3087.0,48.86,84.53,84.17,81.93,87.48,2.79,48.8,49.04,47.07,50.29,48.86,2.09,2.04,2.15,Triangle_5
-3087.0,48.97,84.62,82.76,82.0,89.1,3.89,48.85,49.97,46.2,50.39,48.97,2.06,2.04,2.18,Triangle_5
-3638.5,53.96,92.51,88.14,87.09,102.3,8.5,53.39,56.11,47.42,56.65,53.96,2.02,1.99,2.27,Triangle_5
-3090.0,49.4,85.03,87.05,77.25,90.79,6.99,49.1,48.12,45.77,53.41,49.4,2.14,1.93,2.21,Triangle_5
-3191.5,50.54,86.67,85.48,79.08,95.46,8.26,50.03,51.02,44.73,54.35,50.54,2.08,1.94,2.27,Triangle_5
-3370.0,51.23,88.47,87.56,84.34,93.51,4.65,51.08,51.69,48.09,53.44,51.23,2.08,2.01,2.19,Triangle_5
-3074.5,48.94,84.52,86.68,79.08,87.8,4.75,48.8,47.62,46.93,51.85,48.94,2.14,1.98,2.16,Triangle_5
-3271.5,50.48,87.18,88.51,81.84,91.2,4.82,50.34,49.66,48.01,53.34,50.48,2.12,1.99,2.17,Triangle_5
-2952.5,47.74,82.63,81.57,81.25,85.07,2.12,47.71,48.33,46.28,48.51,47.74,2.07,2.07,2.15,Triangle_5
-3051.5,48.48,83.96,83.49,83.38,85.0,0.9,48.47,48.75,47.87,48.8,48.48,2.08,2.08,2.12,Triangle_5
-4742.0,80.97,118.42,106.08,92.28,156.89,34.03,67.57,78.18,40.72,83.81,80.97,1.96,1.69,2.64,Rectangle_5
-2095.5,49.25,75.95,67.96,62.17,97.72,19.07,43.51,49.68,28.71,52.14,49.25,1.94,1.77,2.57,Rectangle_3
-3695.5,87.54,113.09,101.12,81.91,156.24,38.58,63.94,76.02,32.42,83.37,87.54,1.99,1.55,2.74,Rectangle_5
-3051.0,66.13,95.77,87.32,72.5,127.49,28.45,54.64,62.71,32.5,68.72,66.13,2.0,1.64,2.65,Square_4
-3107.5,49.76,85.48,88.6,76.06,91.79,8.31,49.37,47.81,45.76,54.53,49.76,2.16,1.9,2.22,Triangle_5
-1429.0,33.92,58.09,58.31,51.89,64.07,6.09,33.54,33.66,29.96,36.99,33.92,2.11,1.91,2.27,Triangle_3
-6902.0,79.21,132.28,146.16,98.02,152.64,29.84,76.64,70.28,65.53,94.12,79.21,2.3,1.61,2.37,Circle_5
-3546.0,63.88,98.69,88.75,80.5,126.83,24.71,56.55,64.34,37.46,67.86,63.88,1.95,1.77,2.57,Square_4
-2892.5,49.06,83.36,85.15,70.83,94.11,11.74,48.14,47.72,41.74,54.97,49.06,2.14,1.82,2.32,Circle_3
-1519.0,34.76,59.73,62.0,53.31,63.89,5.64,34.5,33.34,32.13,38.02,34.76,2.16,1.9,2.22,Triangle_3
-1701.5,49.17,71.2,59.68,59.2,94.7,20.36,40.55,48.75,23.96,48.94,49.17,1.83,1.81,2.65,Rectangle_3
-3258.5,50.24,86.89,87.71,83.05,89.89,3.49,50.16,49.74,48.42,52.33,50.24,2.11,2.02,2.15,Triangle_5
-7266.0,78.42,132.92,142.86,107.52,148.38,22.17,76.85,72.07,68.25,90.24,78.42,2.24,1.75,2.3,Circle_5
-2354.5,43.05,74.14,71.17,71.03,80.21,5.26,42.8,44.59,39.14,44.66,43.05,2.03,2.02,2.23,Triangle_4
-6765.0,79.78,130.84,124.02,109.4,159.11,25.55,75.35,81.1,57.14,87.83,79.78,2.02,1.8,2.46,Square_5
-3620.0,54.06,92.59,97.06,80.4,100.3,10.68,53.48,51.24,49.11,60.09,54.06,2.18,1.86,2.24,Circle_3
-5664.5,68.56,116.65,121.64,98.01,130.3,16.72,67.39,65.29,59.47,77.42,68.56,2.18,1.81,2.3,Circle_4
-5676.0,67.14,115.42,118.73,103.58,123.97,10.59,66.65,65.06,61.72,73.18,67.14,2.15,1.91,2.22,Circle_4
-2282.0,42.17,72.83,74.3,68.12,76.06,4.17,42.05,41.27,40.19,44.69,42.17,2.13,1.98,2.17,Triangle_4
-2430.0,71.32,91.59,77.42,70.71,126.63,30.53,51.64,63.31,25.72,65.88,71.32,1.87,1.67,2.74,Rectangle_4
-5211.5,81.07,121.8,106.85,99.37,159.18,32.59,69.61,80.97,43.77,84.09,81.07,1.91,1.77,2.61,Square_5
-3155.0,65.13,95.93,82.0,79.16,126.63,26.62,54.72,64.87,33.24,66.04,65.13,1.86,1.79,2.63,Rectangle_4
-2661.0,49.66,81.71,73.38,72.78,98.98,14.96,47.04,52.5,35.85,52.77,49.66,1.93,1.91,2.45,Square_3
-2530.0,47.92,79.33,72.69,70.03,95.27,13.87,45.69,50.2,35.43,51.44,47.92,1.96,1.89,2.43,Square_3
