TouchArea,SmallestInscribedCircleRadius,MeanPairedDistance,MedianPairedDistance,MinPairedDistance,MaxPairedDistance,SDPairedDistance,MeanCentroidVertexDistance,MedianCentroidVertexDistance,MinCentroidVertexDistance,MaxCentroidVertexDistance,MeanCircleCenterVertexDistance,MedianAngleSuccessiveVertices,MinAngleSuccessiveVertices,MaxAngleSuccessiveVertices,class
-5896.5,72.13,120.36,110.68,107.71,142.71,19.4,69.36,75.78,55.11,77.19,72.13,1.96,1.92,2.4,Square_4
-5698.5,71.92,119.12,112.68,101.83,142.86,21.26,68.64,73.68,53.46,78.77,71.92,2.02,1.84,2.43,Square_4
-5883.0,71.57,119.95,114.63,104.2,141.0,18.97,69.16,73.29,55.89,78.31,71.57,2.03,1.86,2.39,Square_4
-5513.0,70.22,116.79,110.54,100.66,139.18,20.01,67.31,72.1,53.05,76.77,70.22,2.02,1.85,2.42,Square_4
-5829.0,71.45,119.53,113.15,104.4,141.03,19.13,68.91,73.62,55.29,77.81,71.45,2.01,1.87,2.4,Square_4
-5921.0,71.46,120.17,118.41,102.07,140.04,19.04,69.34,71.52,57.02,79.47,71.46,2.08,1.82,2.37,Square_4
-3909.0,56.65,96.45,90.55,89.47,109.33,11.17,55.65,59.36,47.68,59.91,56.65,1.99,1.97,2.32,Circle_3
-3896.5,56.7,96.42,91.81,87.78,109.66,11.64,55.63,58.72,47.43,60.74,56.7,2.02,1.94,2.33,Circle_3
-3580.0,54.61,92.61,87.2,84.5,106.12,11.78,53.42,56.96,45.0,58.3,54.61,2.0,1.94,2.34,Circle_3
-3675.0,55.02,93.63,91.27,83.55,106.07,11.44,54.03,55.91,46.39,59.8,55.02,2.06,1.91,2.32,Circle_3
-3382.5,56.55,92.66,88.68,76.49,112.81,18.48,53.37,57.04,40.42,62.65,56.55,2.04,1.78,2.46,Circle_3
-3491.5,56.17,93.22,90.09,78.16,111.4,16.84,53.74,56.69,42.22,62.31,56.17,2.06,1.81,2.42,Circle_3
-4209.5,57.86,99.37,96.63,92.57,108.91,8.51,57.36,59.18,51.59,61.31,57.86,2.05,1.98,2.26,Circle_3
-4050.0,56.9,97.61,96.08,89.32,107.42,9.14,56.34,57.54,50.42,61.07,56.9,2.07,1.95,2.27,Circle_3
-4123.0,57.49,98.53,95.27,91.27,109.04,9.32,56.87,59.03,50.47,61.1,57.49,2.04,1.97,2.28,Circle_3
-4041.5,56.75,97.41,94.81,90.43,107.0,8.59,56.23,57.99,50.42,60.28,56.75,2.05,1.97,2.26,Circle_3
-3784.5,56.71,95.66,90.92,85.07,111.0,13.6,55.17,58.55,45.56,61.41,56.71,2.02,1.9,2.36,Circle_3
-3864.5,57.5,96.79,88.96,88.51,112.89,13.95,55.8,60.78,45.64,60.99,57.5,1.96,1.95,2.37,Circle_3
-5268.5,70.38,116.16,121.59,87.56,139.32,26.31,67.17,66.14,53.22,82.14,70.38,2.21,1.64,2.44,Circle_4
-5217.5,70.16,115.65,120.6,87.32,139.03,26.21,66.86,66.14,52.72,81.73,70.16,2.2,1.64,2.44,Circle_4
-6562.5,72.7,124.46,121.83,113.37,138.18,12.61,71.84,73.82,63.51,78.19,72.7,2.06,1.94,2.28,Circle_4
-6426.5,71.72,122.95,116.61,116.25,136.0,11.3,70.96,74.85,63.0,75.04,71.72,2.01,2.0,2.27,Circle_4
-6334.0,71.24,122.09,116.52,114.59,135.18,11.37,70.47,73.96,62.48,74.96,71.24,2.02,1.99,2.28,Circle_4
-6255.0,71.23,121.67,115.12,113.45,136.44,12.82,70.21,74.33,61.13,75.18,71.23,2.0,1.98,2.3,Circle_4
-6269.5,72.76,122.92,113.85,112.7,142.2,16.71,70.89,76.65,58.79,77.22,72.76,1.97,1.95,2.36,Circle_4
-5859.0,71.64,119.84,113.74,104.4,141.38,19.23,69.09,73.67,55.46,78.14,71.64,2.02,1.87,2.4,Circle_4
-5736.0,70.97,118.67,113.78,102.18,140.06,19.41,68.43,72.4,54.93,77.95,70.97,2.04,1.85,2.4,Circle_4
-5500.5,68.94,115.75,109.38,102.24,135.62,17.58,66.74,71.28,54.2,74.73,68.94,2.01,1.89,2.38,Circle_4
-5424.0,69.01,115.47,112.73,97.65,136.01,19.33,66.6,69.41,53.74,76.65,69.01,2.07,1.82,2.39,Circle_4
-5466.0,68.79,115.55,113.46,98.18,135.0,18.5,66.67,69.01,54.57,76.42,68.79,2.08,1.83,2.38,Circle_4
-8881.5,84.92,145.06,142.02,130.91,162.26,15.9,83.73,86.13,73.25,91.81,84.92,2.06,1.92,2.3,Circle_5
-8355.0,83.67,141.78,139.53,123.43,162.36,19.56,81.82,84.15,69.16,92.15,83.67,2.08,1.86,2.34,Circle_5
-7951.0,82.53,139.23,142.41,114.98,160.29,22.82,80.41,79.96,67.75,93.53,82.53,2.15,1.78,2.35,Circle_5
-8505.0,84.75,143.65,151.82,117.46,161.68,23.22,83.03,79.46,72.69,96.94,84.75,2.21,1.76,2.31,Circle_5
-8264.0,85.57,143.51,153.94,110.89,165.7,28.86,83.03,78.75,70.34,100.01,85.57,2.24,1.67,2.37,Circle_5
-8202.0,84.41,141.72,140.91,118.7,165.56,23.44,81.79,83.76,67.07,94.54,84.41,2.1,1.8,2.38,Circle_5
-7363.5,81.44,135.11,124.1,119.52,161.72,23.16,77.83,85.29,60.75,87.45,81.44,1.96,1.9,2.42,Circle_5
-7136.0,81.37,134.03,128.79,111.33,161.99,25.73,77.23,82.11,59.37,90.22,81.37,2.05,1.79,2.44,Circle_5
-7627.5,83.31,137.8,125.32,122.41,165.68,24.19,79.36,87.66,61.4,89.02,83.31,1.95,1.9,2.43,Circle_5
-8444.0,86.55,144.41,141.09,121.2,170.95,25.04,83.29,86.87,66.64,96.36,86.55,2.07,1.81,2.4,Circle_5
-7547.5,85.69,139.65,139.46,108.47,171.01,31.27,80.55,83.38,60.72,97.54,85.69,2.13,1.68,2.47,Circle_5
-7869.0,83.43,139.18,131.64,120.88,165.03,23.02,80.23,85.87,63.81,90.99,83.43,2.01,1.86,2.41,Circle_5
-3614.0,52.88,91.48,91.42,88.2,94.81,3.3,52.81,52.9,50.86,54.68,52.88,2.09,2.03,2.16,Rectangle_4
-3367.5,51.08,88.33,87.46,85.38,92.14,3.46,50.99,51.54,48.75,52.69,51.08,2.08,2.04,2.17,Rectangle_4
-3351.0,50.91,88.07,86.77,86.02,91.42,2.92,50.85,51.62,48.88,52.04,50.91,2.07,2.05,2.16,Rectangle_4
-3474.0,52.02,89.83,87.37,86.83,95.29,4.74,51.86,53.34,48.61,53.63,52.02,2.05,2.04,2.2,Rectangle_4
-3308.5,50.73,87.64,87.56,83.24,92.11,4.44,50.6,50.73,47.96,53.1,50.73,2.09,2.01,2.18,Rectangle_4
-3169.0,49.49,85.64,86.83,82.42,87.66,2.82,49.44,48.78,48.28,51.27,49.49,2.12,2.03,2.14,Rectangle_4
-3113.5,48.97,84.81,85.21,83.6,85.62,1.07,48.96,48.74,48.5,49.66,48.97,2.1,2.07,2.11,Rectangle_4
-2991.0,48.36,83.43,80.8,80.28,89.2,5.0,48.16,49.75,44.71,50.03,48.36,2.04,2.03,2.21,Rectangle_4
-3036.0,48.39,83.78,84.72,81.61,85.0,1.88,48.37,47.83,47.67,49.6,48.39,2.11,2.05,2.12,Rectangle_4
-2846.5,47.02,81.26,81.3,77.39,85.09,3.85,46.92,46.96,44.67,49.12,47.02,2.1,2.01,2.18,Rectangle_4
-2500.0,45.38,77.39,83.24,64.82,84.12,10.9,44.73,41.67,41.07,51.43,45.38,2.23,1.8,2.25,Rectangle_4
-2582.5,45.63,78.16,81.25,68.24,85.0,8.8,45.15,43.67,41.22,50.55,45.63,2.17,1.87,2.25,Rectangle_4
-5257.5,76.73,123.12,143.27,74.09,152.0,42.68,71.95,63.83,56.69,95.32,76.73,2.44,1.32,2.53,Triangle_5
-4995.0,75.77,121.14,142.7,70.72,150.0,43.81,70.92,62.04,56.0,94.71,75.77,2.46,1.28,2.54,Triangle_5
-4228.5,73.01,115.34,142.17,60.67,143.17,47.35,67.98,55.92,55.07,92.94,73.01,2.56,1.16,2.57,Triangle_5
-3484.0,76.52,114.74,142.35,49.01,152.85,57.16,68.48,58.94,49.41,97.1,76.52,2.64,0.92,2.72,Triangle_5
-4212.5,75.27,117.19,141.79,59.54,150.23,50.1,69.17,59.74,52.42,95.34,75.27,2.54,1.11,2.63,Triangle_5
-4628.0,76.17,119.99,143.59,64.78,151.61,47.98,70.56,61.23,54.41,96.04,76.17,2.51,1.18,2.59,Triangle_5
-4098.0,75.66,117.35,144.12,57.04,150.88,52.34,69.48,58.94,53.0,96.51,75.66,2.58,1.06,2.64,Triangle_5
-3712.0,73.53,113.73,143.01,52.35,145.84,53.18,67.62,55.34,52.83,94.69,73.53,2.62,1.01,2.65,Triangle_5
-5005.5,77.83,123.42,147.41,68.48,154.38,47.71,72.47,62.64,56.77,98.0,77.83,2.5,1.22,2.57,Triangle_5
-4766.0,76.63,121.36,147.14,65.6,151.35,48.33,71.39,60.34,56.77,97.07,76.63,2.53,1.19,2.57,Triangle_5
-4460.0,74.49,117.91,145.17,62.8,145.77,47.73,69.44,57.07,56.55,94.69,74.49,2.55,1.17,2.56,Triangle_5
-4177.5,74.7,116.65,142.14,59.03,148.76,50.0,68.89,58.71,52.97,94.98,74.7,2.55,1.11,2.62,Triangle_5
-5330.0,65.04,111.83,116.28,100.12,119.1,10.24,64.58,62.27,60.47,71.01,65.04,2.17,1.91,2.21,Rectangle_5
-4932.0,62.26,107.3,111.09,98.05,112.77,8.06,61.96,59.93,58.87,67.08,62.26,2.16,1.94,2.18,Rectangle_5
-4635.0,60.03,103.72,105.04,97.95,108.17,5.24,59.88,59.21,57.31,63.13,60.03,2.12,2.0,2.17,Rectangle_5
-4231.0,57.25,99.0,98.05,95.71,103.25,3.86,57.16,57.76,54.66,59.05,57.25,2.08,2.04,2.17,Rectangle_5
-4140.0,56.69,97.98,96.75,94.34,102.86,4.39,56.57,57.35,53.69,58.67,56.69,2.07,2.03,2.18,Rectangle_5
-4101.5,56.29,97.41,96.13,95.38,100.72,2.89,56.24,57.0,54.3,57.42,56.29,2.07,2.06,2.15,Rectangle_5
-5093.5,62.7,108.52,109.81,105.38,110.39,2.74,62.66,61.93,61.59,64.45,62.7,2.12,2.04,2.12,Rectangle_5
-4496.0,59.05,102.08,100.32,98.98,106.94,4.26,58.93,60.0,56.06,60.74,59.05,2.07,2.04,2.18,Rectangle_5
-4413.5,58.43,101.08,102.42,97.0,103.83,3.61,58.36,57.63,56.78,60.67,58.43,2.12,2.02,2.14,Rectangle_5
-4445.5,58.97,101.72,99.85,96.63,108.69,6.24,58.73,59.94,54.57,61.67,58.97,2.06,2.01,2.21,Rectangle_5
-4113.0,56.73,97.85,95.35,93.49,104.69,6.0,56.49,58.03,52.39,59.03,56.73,2.05,2.02,2.21,Rectangle_5
-4053.5,56.8,97.53,93.62,91.81,107.15,8.39,56.29,58.74,50.45,59.69,56.8,2.03,1.99,2.26,Rectangle_5
-3721.5,56.34,95.09,95.72,79.91,109.66,14.89,54.9,55.44,46.03,63.24,56.34,2.12,1.81,2.36,Square_3
-3648.0,57.0,95.2,97.1,76.42,112.09,17.91,54.98,55.16,44.69,65.1,57.0,2.15,1.73,2.4,Square_3
-3734.0,56.53,95.22,92.8,82.22,110.65,14.37,54.94,57.15,45.34,62.32,56.53,2.06,1.85,2.37,Square_3
-3925.5,57.19,97.13,98.48,82.88,110.02,13.62,56.08,56.03,48.34,63.89,57.19,2.13,1.83,2.32,Square_3
-3792.0,56.92,96.07,97.64,79.93,110.63,15.41,55.48,55.5,46.67,64.25,56.92,2.14,1.79,2.35,Square_3
-3982.0,57.22,97.46,96.9,85.63,109.84,12.11,56.26,57.16,48.74,62.87,57.22,2.09,1.88,2.31,Square_3
-3450.0,54.7,91.95,93.23,75.74,106.89,15.61,53.1,53.37,44.01,61.91,54.7,2.14,1.77,2.37,Square_3
-3800.0,56.97,96.11,96.4,80.92,111.02,15.05,55.48,56.23,46.38,63.85,56.97,2.11,1.81,2.36,Square_3
-2897.5,55.46,87.81,81.05,71.59,110.79,20.46,50.43,56.0,35.14,60.15,55.46,1.99,1.76,2.53,Square_3
-3332.0,53.77,90.17,85.0,79.61,105.91,13.89,51.99,55.66,42.04,58.26,53.77,2.01,1.89,2.39,Square_3
-4246.5,61.33,102.33,98.74,87.05,121.2,17.36,59.0,62.17,47.1,67.74,61.33,2.05,1.83,2.4,Square_3
-3751.0,57.26,95.95,94.63,80.62,112.61,16.04,55.36,57.16,45.0,63.92,57.26,2.09,1.81,2.39,Square_3
-4042.0,66.97,107.84,127.29,64.64,131.61,37.48,63.06,54.56,51.03,83.58,66.97,2.46,1.32,2.51,Triangle_4
-4109.0,67.99,109.21,129.07,64.66,133.9,38.66,63.9,55.34,51.37,84.98,67.99,2.46,1.3,2.52,Triangle_4
-3663.5,67.2,106.45,129.4,57.43,132.52,42.48,62.63,52.68,50.03,85.19,67.2,2.53,1.19,2.57,Triangle_4
-3374.5,64.74,102.38,124.04,55.01,128.08,41.07,60.24,51.07,47.63,82.03,64.74,2.53,1.18,2.57,Triangle_4
-3221.0,62.43,98.61,115.25,56.04,124.56,37.17,57.78,51.67,43.88,77.78,62.43,2.46,1.24,2.58,Triangle_4
-2572.5,65.69,98.22,120.97,42.64,131.06,48.4,58.54,50.94,41.8,82.87,65.69,2.62,0.94,2.72,Triangle_4
-3861.0,66.71,106.62,125.78,62.03,132.03,38.74,62.43,54.51,49.33,83.44,66.71,2.47,1.28,2.54,Triangle_4
-3977.5,67.05,107.44,125.45,64.01,132.85,37.79,62.82,55.53,49.46,83.45,67.05,2.44,1.31,2.53,Triangle_4
-4248.0,67.31,109.03,126.14,68.41,132.54,35.33,63.59,56.36,51.22,83.19,67.31,2.41,1.38,2.49,Triangle_4
-4251.0,66.42,108.15,124.6,69.58,130.27,33.52,63.0,55.88,51.38,81.75,66.42,2.4,1.41,2.47,Triangle_4
-3984.5,66.39,106.78,124.04,64.94,131.37,36.42,62.37,55.34,49.38,82.37,66.39,2.43,1.33,2.52,Triangle_4
-3581.5,68.62,107.74,134.3,54.42,134.5,46.17,63.66,51.71,51.54,87.74,68.62,2.59,1.11,2.59,Triangle_4
-6285.0,71.29,121.9,118.0,111.61,136.09,12.7,70.35,73.05,61.68,76.33,71.29,2.04,1.95,2.29,Square_4
-1998.5,39.57,68.24,68.6,63.51,72.62,4.57,39.4,39.31,36.83,42.06,39.57,2.11,1.97,2.2,Rectangle_3
-7778.0,82.46,138.13,134.71,117.29,162.37,22.73,79.67,83.06,64.5,91.45,82.46,2.07,1.83,2.39,Square_5
-2130.0,41.8,71.34,75.69,60.3,78.03,9.63,41.22,39.05,37.48,47.14,41.8,2.21,1.81,2.26,Rectangle_3
-3226.5,61.34,98.01,117.63,55.8,120.6,36.58,57.48,48.85,46.38,77.21,61.34,2.5,1.25,2.53,Triangle_4
-3041.5,65.36,101.64,127.44,48.3,129.19,46.2,60.31,49.22,47.68,84.02,65.36,2.61,1.04,2.63,Triangle_4
-3758.0,55.67,94.74,93.86,83.23,107.12,11.97,54.68,55.77,47.14,61.14,55.67,2.09,1.88,2.32,Square_3
-6162.0,70.46,120.65,121.21,107.62,133.14,12.77,69.66,69.86,62.2,76.92,70.46,2.11,1.9,2.27,Square_4
-8035.5,83.67,140.27,136.62,119.57,164.62,22.75,80.91,84.41,65.68,92.64,83.67,2.06,1.83,2.39,Circle_5
-3428.0,54.35,91.69,97.05,73.38,104.66,16.32,53.01,50.84,45.52,62.68,54.35,2.21,1.73,2.34,Circle_3
-6740.0,86.36,136.82,144.42,93.34,172.71,40.22,79.19,79.04,57.07,101.47,86.36,2.25,1.48,2.55,Circle_5
-4761.0,77.22,122.05,149.27,64.76,152.12,49.63,71.89,59.99,57.55,98.12,77.22,2.54,1.17,2.57,Triangle_5
-4417.0,59.84,102.3,101.97,91.08,113.85,11.39,59.06,59.74,52.09,65.34,59.84,2.1,1.9,2.29,Rectangle_5
-3368.0,52.11,89.27,92.91,77.88,97.02,10.08,51.56,49.8,47.12,57.76,52.11,2.17,1.87,2.25,Rectangle_4
-3411.5,53.74,90.91,92.44,76.24,104.05,13.97,52.5,52.42,44.58,60.49,53.74,2.14,1.8,2.34,Rectangle_4
-4595.5,62.04,105.2,105.95,89.81,119.85,15.04,60.74,61.13,51.87,69.21,62.04,2.12,1.83,2.33,Rectangle_5
-3480.0,53.93,91.43,89.74,80.0,104.56,12.37,52.76,54.38,44.69,59.23,53.93,2.07,1.87,2.34,Circle_3
-3315.0,52.92,89.39,82.49,82.22,103.46,12.19,51.55,55.9,42.72,56.04,52.92,1.97,1.96,2.36,Square_3
-7695.0,81.77,137.04,126.32,123.58,161.22,20.98,78.99,86.01,63.66,87.32,81.77,1.97,1.93,2.39,Square_5
-5704.0,68.52,116.75,119.4,100.24,130.61,15.36,67.43,66.63,59.21,76.44,68.52,2.14,1.84,2.3,Circle_4
-5459.0,77.99,125.62,151.16,74.53,151.17,44.25,73.51,61.43,61.42,97.67,77.99,2.49,1.3,2.49,Triangle_5
-2013.5,47.25,75.97,88.28,46.1,93.52,26.0,44.37,39.37,35.1,58.64,47.25,2.43,1.33,2.52,Triangle_3
-2475.0,51.28,83.19,97.02,52.09,100.46,26.99,48.53,42.43,39.66,63.51,51.28,2.43,1.37,2.48,Triangle_3
-5919.0,71.44,120.61,130.55,95.26,136.01,22.12,69.77,65.07,61.22,83.01,71.44,2.25,1.71,2.32,Circle_4
